1 839.435
2 1813.72
3 2708.93
4 2818.3
5 3326.17
6 3703.5
7 3226.67
8 3287.42
9 3501.32
10 3573.48
10 3573.48
11 3367.02
12 3799.79
13 3805.99
14 3781.64
15 3874
16 3865.62
17 3870.1
18 4006.03
19 4013.1
21 3951.37
22 3967.37
24 3930.88
26 3771.73
28 2576.18
30 2729.77
32 2839.65
34 3465.93
37 3049.74
39 3137.41
42 3141.31
45 3174.6
48 3196.49
52 3192.49
56 3154.21
60 3064.62
64 3070.56
69 3029.27
74 3000.18
79 2888.98
85 2881.23
91 2800.32
97 2822.18
104 2767.87
112 2717.77
120 2687.47
128 2577.15
137 2676.94
147 2657.16
158 2629.51
169 2582.3
181 2576.22
194 2586.29
208 2569.71
223 2557.91
239 2531.97
256 2460.06
275 2446.6
294 2446.05
315 2440.06
338 2457.72
362 2457.58
388 2438.19
416 2408.78
446 2427.94
477 2414.02
512 2098.74
548 2404.25
587 2395.3
629 2387.22
674 2397.79
723 2298.44
774 2274.27
830 2265.98
889 2332.2
953 1390.56
1021 1246.54
1094 1182.77
1172 1357.44
1256 1574.15
1346 966.362
1442 776.409
1545 603.822
1656 593.736
1774 490.39
1901 548.728
2037 483.29
2183 434.729
2339 370.849
2506 360.029
2685 375.699
2877 385.778
3083 416.679
3303 372.308
3540 387.25
3793 371.413
4064 347.121
4355 343.21
4666 316.491
4999 321.256
