1 76.3338
2 270.026
3 577.684
4 1026.99
5 1207.48
6 1541.28
7 1856.83
8 2880.75
9 3211.23
10 3964.48
10 3964.48
11 4797.03
12 5708.86
13 5421.97
14 6288.2
15 7218.6
16 8213.16
17 6094
18 6829.13
19 7084.45
21 8654.41
22 9498.26
24 11303.7
26 11644.2
28 13504.5
30 10562
32 14571.8
34 11770.3
37 11755
39 13060.2
42 15146.7
45 17387.8
48 19783.5
52 20574.5
56 21019.1
60 22017.4
64 21837.4
69 13263.1
74 17621.5
79 13157.6
85 15044
91 17242.8
97 19591.6
104 22521.2
112 20340.3
120 23118.6
128 23027.7
137 14491.7
147 14273.7
158 19317.4
169 15845.3
181 18175.4
194 20880
208 23486.2
223 14911.5
239 14973.1
256 23697.4
275 19601.7
294 22403.9
315 19783.6
338 22778.1
362 22232.7
388 23696.3
416 23398.8
446 21252.1
477 14972.3
512 23384.8
548 24028.2
587 14384.9
629 15226.7
674 23067.5
723 20257.1
774 23215.7
830 19854.2
889 13157.7
953 12504.6
1021 10130
1094 11568.7
1172 10265.1
1256 9707.21
1346 8923.68
1442 9334.44
1545 8623.58
1656 9797.25
1774 10017.8
1901 9781.58
2037 9132.82
2183 10091.4
2339 9581.94
2506 10071.6
2685 9873.39
2877 10628.6
3083 10050.3
3303 10871
3540 11424.6
3793 10802.3
4064 11466.2
4355 11149.3
4666 11661.5
4999 11563.9
