1 218.431
2 419.091
3 613.32
4 817.759
5 1006.95
6 1208.34
7 1400.6
8 1535.58
9 1696
10 1856.83
11 2042.51
13 2366.04
15 2687.69
17 3000.72
20 3530.26
23 3853.31
26 4231.44
30 4748.41
35 5203.32
40 5811.67
46 6522.02
53 7216.83
61 7751.5
71 7955.86
81 8454.77
94 9402.61
108 10220.3
124 11042.8
143 11865.9
164 10505.6
189 11045.3
218 10890.5
251 11234.2
288 8965.33
332 9902.79
382 10507.7
439 11453.4
505 11648.3
581 12670.4
669 13349.5
770 14148.8
885 14543.4
1019 15427.4
1172 16026.5
1348 16341.8
1551 16708.9
1785 17392.8
2053 17376.8
2362 17871.9
2718 17819.8
3127 16669.3
3597 17011.4
4138 16659.9
4761 16976.4
5477 17304.9
6301 17606.5
7248 17570.8
8339 16522.9
9593 16976.9
11036 17594.5
12697 17772.2
14606 17762
16804 17056.6
19331 17959.4
22239 18955.9
25585 18931.3
29433 18966.4
33861 18839.7
38954 18800.6
44814 14288.6
51555 14745.3
59310 15950.9
68231 18286.9
78494 18253.8
90302 18013.6
103885 16067.6
119512 18484.6
137489 18417.4
158170 18677.4
181963 17659.7
209333 17396.1
240822 12878
277047 14335.6
318721 11793.2
366663 8204.97
421817 5267.96
485268 4025.04
558262 3584.53
642237 3458.32
738842 3410.51
849981 3541.71
977835 3533.08
1124923 3399.09
1294134 3537.98
1488801 3558.47
1712747 3495.22
1970382 3661.1
2266771 3531.91
2607739 3523.47
3000002 3616.45
