1 651.976
2 1434.85
3 2357.85
4 3542.29
5 3820.11
6 4120.09
7 4293.49
8 5042.38
9 4825.52
10 4949.97
10 4916.26
11 4835.69
12 5054.3
13 4731.87
14 4798.93
15 4776.2
16 5045.68
17 4959.69
18 4723.66
19 4830.75
21 4640.1
22 4695.72
24 4795.51
26 4693.3
28 4852.39
30 4686.16
32 4780.49
34 4549.6
37 4384.73
39 4114.46
42 3695.9
45 3755.38
48 3734.7
52 3750.75
56 3836.14
60 3839.06
64 3916.41
69 3855.08
74 3787.55
79 3780.82
85 3813.79
91 3730.55
97 3488.67
104 3481.42
112 3167.94
120 3173.15
128 3113.93
137 3059.88
147 2939.52
158 2939.52
169 2927.31
181 2889.52
194 2809.54
208 2790.85
223 2767.74
239 2723.03
256 2714.19
275 2651.14
294 2660.71
315 2642.23
338 2605.04
362 2601.66
388 2600.18
416 2584.97
446 2569.99
477 2514.26
512 2548.57
548 2539.62
587 2514.71
629 2501.48
674 2471.03
723 2500.68
774 2493.42
830 2486.07
889 2452.34
953 2290.15
1021 2399.24
1094 2391.49
1172 2394.81
1256 2401.5
1346 2402.04
1442 2390.46
1545 2363.22
1656 2394.33
1774 2390.31
1901 2396.12
2037 2385.11
2183 2386.64
2339 2377.64
2506 2370.6
2685 2346.07
2877 2349
3083 2374.19
3303 2373.13
3540 2367.89
3793 2380.15
4064 2366.07
4355 2379.56
4666 2375.82
4999 2371.45
