1 119.18
2 363.722
3 738.258
4 1491.11
5 1720.68
6 2477.79
7 3372.54
8 4404.95
9 3311.08
10 3766.01
10 3672.99
11 3846
12 7483.25
13 6842.56
14 7935.76
15 9109.92
16 10365.1
17 6712.79
18 7251.02
19 6644.24
21 7872.13
22 8263.98
24 12925.5
26 13080.8
28 15170.7
30 14898
32 16950.6
34 12185.4
37 12546.4
39 13939.4
42 16166.4
45 18558.4
48 21115.3
52 21832.3
56 22152.5
60 22804.8
64 22978.1
69 13563.6
74 18600.1
79 13413.7
85 15092.4
91 17298.3
97 19654.6
104 22593.8
112 21254.9
120 24399.7
128 24501
137 15126.7
147 15038.6
158 20030.8
169 16613.7
181 19056.9
194 21892.6
208 23846.6
223 15573
239 15864.7
256 23893.3
275 20784.1
294 23755.2
315 20075.8
338 23114.5
362 23259.1
388 21347.4
416 24539.6
446 23126.6
477 17258
512 19883.6
548 18173.1
587 15202.4
629 15482.9
674 23806.8
723 20598.3
774 23606.7
830 23007.4
889 15902.8
953 13306.3
1021 11518
1094 13164.4
1172 10291
1256 9504.76
1346 9396.08
1442 9087.04
1545 8861.51
1656 9648.22
1774 10073.9
1901 9891.96
2037 9203.83
2183 10175
2339 9887.35
2506 10779
2685 10020.4
2877 10544
3083 9791.23
3303 10855.2
3540 11554.2
3793 10935.6
4064 11178
4355 11228.9
4666 11728
4999 11535.8
