1 71.9099
2 215.376
3 401.094
4 886.278
5 970.518
6 1133.67
7 1543.05
8 2015.41
9 2358.4
10 2911.61
10 2911.61
11 3523.05
12 4192.72
13 3524.47
14 3217.06
15 2771.88
16 5704.38
17 4623.44
18 4215.85
19 4697.29
21 5738.25
22 6297.76
24 7494.85
26 5595.09
28 8534.94
30 8296.36
32 9439.42
34 6957.93
37 7803.23
39 7961.58
42 9233.55
45 10599.7
48 12083
52 12454.1
56 12701.4
60 12965.9
64 13229.6
69 9854.14
74 10391.8
79 8848.11
85 10458.1
91 10233.2
97 11627.1
104 13365.8
112 13497
120 13742.4
128 13692.4
137 11352.6
147 10391.8
158 11733.4
169 11581.6
181 11617.4
194 12291.9
208 14034.9
223 11120.7
239 11284.8
256 14295.1
275 11640.5
294 13304.5
315 11238.1
338 13302.8
362 10257.9
388 11784.3
416 13546.5
446 12949.5
477 11175
512 12875.1
548 12862.7
587 11147
629 11408.2
674 13098.9
723 11250.7
774 13408.2
830 13367
889 10380.9
953 7762.91
1021 5729.24
1094 4486.12
1172 4062.33
1256 3608.86
1346 3595.29
1442 3837.16
1545 3935.92
1656 3919.71
1774 3946.59
1901 3965.7
2037 4518.84
2183 4580.16
2339 4537.76
2506 4575.51
2685 4657.56
2877 4637.83
3083 4664.57
3303 4686.49
3540 4649.16
3793 4754.65
4064 4902.02
4355 4794.16
4666 4658.12
4999 4838.08
