1 126.665
2 259.824
3 384.332
4 602.71
5 649.507
6 779.75
7 978.627
8 1221.44
9 1127.79
10 1269.81
10 1269.81
11 1525.43
12 1789.12
13 1547.26
14 1733.14
15 1989.57
16 2232.61
17 1959.45
18 2151.94
19 2397.69
21 2331.88
22 2471.19
24 3042.59
26 2918.95
28 3385.29
30 3274.98
32 3726.2
34 3418.76
37 3567
39 3954.03
42 3960.83
45 4271.29
48 4859.78
52 5110.18
56 5322.06
60 5572.75
64 5610.4
69 5226.69
74 5418.95
79 5670.86
85 5558.34
91 5845.46
97 5767.69
104 6310.29
112 6342.69
120 6518.51
128 6658.14
137 6489.34
147 6818.63
158 6649.4
169 6794.48
181 6925.78
194 6934.67
208 7481.41
223 7433.84
239 7550.87
256 7851.2
275 7889.87
294 7614.7
315 7934.39
338 7848.46
362 7930.34
388 8374.6
416 8606.97
446 8301.94
477 8458.46
512 8755.22
548 9013.42
587 8789.96
629 8868.2
674 8849.57
723 9056.87
774 9036.97
830 9201.28
889 9339.47
953 8789.88
1021 7858.68
1094 5469.15
1172 3431.99
1256 3018.73
1346 3058.68
1442 2969.36
1545 3037.39
1656 3084.71
1774 3113.96
1901 3392.91
2037 3721.79
2183 3844.58
2339 3843.29
2506 3633.52
2685 4009.08
2877 4045.93
3083 4022.74
3303 4142.33
3540 4144.76
3793 4221.14
4064 4251.9
4355 4309.11
4666 4279.37
4999 4339.98
