1 104.306
2 208.612
3 312.918
4 417.224
5 521.53
6 625.836
7 725.344
8 828.965
9 909.74
10 1010.82
11 1111.9
13 1286.63
15 1484.58
17 1581.96
20 1861.13
23 2140.31
26 2398.34
30 2662.04
35 3100.71
40 3484.06
46 3939.02
53 4250.29
61 4778.83
71 5242.04
81 5832.77
94 6694.35
108 7196.92
124 7776.03
143 8054.69
164 6435.25
189 6922.52
218 7496.82
251 8086.14
288 6263.14
332 6692.53
382 7176.61
439 7711.75
505 8092.11
581 8647.1
669 8995.79
770 9522.71
885 9872.71
1019 10358.2
1172 10593.3
1348 10786.7
1551 11038.7
1785 11326.8
2053 11112.3
2362 11838
2718 11287.7
3127 10044
3597 10099
4138 10226.6
4761 10293.6
5477 10367.8
6301 10304.4
7248 10363
8339 10551.8
9593 10585.4
11036 10600.6
12697 10456.4
14606 10628.7
16804 10651.1
19331 10650.3
22239 10657
25585 10657.1
29433 10394.3
33861 8774.6
38954 10559.1
44814 9519.81
51555 10341.9
59310 8993.26
68231 10186.7
78494 10259.5
90302 10439.1
103885 10447.8
119512 8990.53
137489 10342.9
158170 9926.34
181963 10004.6
209333 9015.87
240822 8399.47
277047 5864.48
318721 4114.45
366663 2851.22
421817 3105.66
485268 2975.88
558262 2774.24
642237 2763.68
738842 2090.39
849981 1873.03
977835 1834.35
1124923 1836.52
1294134 2029.75
1488801 2177.74
1712747 1914.86
1970382 1862.86
2266771 2143.07
2607739 2141.8
3000002 2149.38
