1 43.7476
2 95.0089
3 250.698
4 695.331
5 997.79
6 1330.06
7 1636.04
8 3597.68
9 3654.26
10 3623.68
10 3623.68
11 3654.05
12 5997.56
13 5601.76
14 6511.87
15 8009.32
16 9720.34
17 7736.08
18 7445.46
19 7172.79
21 9004.12
22 8618.56
24 11897.1
26 10339.3
28 11635.9
30 10698.7
32 13389.8
34 12312.8
37 12671
39 11937.1
42 13337.1
45 13264.7
48 15126
52 13991
56 15451.4
60 14435.4
64 15783.4
69 14462.6
74 14871.4
79 14264
85 14876
91 15253.2
97 16017.1
104 16355.7
112 16290.5
120 16341.4
128 16482.6
137 15973.5
147 15811.9
158 14593
169 14877.2
181 13235.8
194 13671.9
208 15279.2
223 14688.8
239 14756.6
256 15126.1
275 14597.9
294 14572.2
315 14520.4
338 14533.6
362 14505
388 14756.9
416 15699.6
446 15655.6
477 15632.8
512 15853.7
548 15715.2
587 15897
629 15917.9
674 16098.1
723 16035.4
774 16079.7
830 16333.1
889 16287.3
953 16307.4
1021 16467.3
1094 16464.6
1172 16507.1
1256 16553.3
1346 16585.5
1442 16591.7
1545 16613.7
1656 16680.3
1774 16678.9
1901 16672.4
2037 16688.4
2183 16681.5
2339 16700.8
2506 16737.5
2685 16741.9
2877 16748.8
3083 16713.3
3303 16765.2
3540 16759.1
3793 16792.6
4064 16803
4355 16773.4
4666 16773.7
4999 16780.4
