1 5.38114
2 34.6596
3 111.576
4 264.477
5 381.768
6 522.185
7 663.895
8 1425.36
9 1510.79
10 1563.6
10 1563.6
11 1662.72
12 2428.54
13 2485.71
14 2830.77
15 3481.72
16 4225.52
17 3743.61
18 3589.62
19 3565.4
21 4475.28
22 4324.47
24 6536.6
26 5648.12
28 6523.49
30 6552.37
32 7952.16
34 6966.02
37 7329.92
39 6853.55
42 8233.15
45 8369.46
48 10003.6
52 9457.01
56 10713.6
60 9660.95
64 10471.3
69 9301.23
74 9803.08
79 9217.97
85 9977.33
91 10514.6
97 11550.6
104 11673.9
112 12159.4
120 12371.5
128 12090.5
137 10673.4
147 12577.6
158 12821.2
169 13592.2
181 13246.1
194 13730.4
208 13860
223 12946.4
239 13339.4
256 14409
275 13703.4
294 13591.3
315 13814.2
338 13728.4
362 14049.4
388 14013.8
416 13822.2
446 14036.3
477 14210.7
512 14576.3
548 14170.7
587 14112.8
629 14730
674 13962.4
723 13949.3
774 13978.8
830 14698.8
889 14163.4
953 14505.1
1021 14982.6
1094 14916.7
1172 14891.7
1256 15021
1346 14847.9
1442 14921.5
1545 15001
1656 15062.3
1774 15078.6
1901 14822.8
2037 14899.7
2183 14346.4
2339 14146.3
2506 14242.1
2685 14042.9
2877 13914.6
3083 14003
3303 13974.4
3540 14220.2
3793 14045.7
4064 14299.5
4355 13965.3
4666 13833.5
4999 14057.8
