1 49.1896
2 163.591
3 224.806
4 302.891
5 376.921
6 450.031
7 507.393
8 600.813
9 485.01
10 505.883
10 505.883
11 612.118
12 728.471
12 728.471
13 742.328
14 768.693
15 832.986
16 947.752
17 799.062
18 832.58
20 1057.89
21 1065.86
22 1091.85
24 1299.4
25 1144.61
27 1210
29 1395.9
31 1400.45
33 1470.69
35 1510.07
37 1687.59
40 1956.16
42 1774.28
45 1982.28
48 2255.39
51 2002.65
55 2172.13
58 2327.92
62 2527.85
66 2585.17
71 2649.56
75 2901.87
80 3301.68
86 3222.88
91 3114.62
97 3460.71
104 3985.74
111 3648.17
118 4122.81
126 4316.16
134 4473.8
143 4490.86
152 5073.93
162 4951.68
173 5079.43
184 5690.62
196 5858.76
209 5585.63
223 5604.87
237 6015.25
253 6179.51
269 6286.06
287 6323.24
306 7030.45
326 7378.44
347 6816.27
370 7723.23
394 7802.44
420 8337.54
448 6470.98
477 7022.04
508 7964.42
541 7753.35
577 6265.35
615 7117.77
655 8073.77
698 9168.63
744 9862.19
792 7686.5
844 8415.63
899 6636.3
958 7535.95
1021 8559.7
1088 8951.21
1159 4934.77
1235 3288.29
1316 2780.96
1402 2720.85
1494 2601.64
1591 2549.04
1695 2639.02
1806 2786.02
1925 2970.84
2051 3244.36
2185 3130.49
2328 3093.33
2480 3380.16
2642 3452.77
2815 3478.1
3000 3637.48
