1 22.8332
2 82.9988
3 174.299
4 309.864
5 446.252
6 579.634
7 735.245
8 952.523
9 1072.05
10 1191.28
10 1190.28
11 1324.15
12 1540.77
13 1694.55
14 1778.81
15 1924.51
16 2189.66
17 2279.16
18 2338.76
19 2405.65
21 2912.23
22 2967.55
24 3531.63
26 3480.35
28 4183.43
30 4272.27
32 4860.89
34 4530.12
37 5174.5
39 4915.68
42 5531.88
45 6332.01
48 7204.42
52 7622.62
56 8088.74
60 8585.83
64 8977.49
69 8613.25
74 8646.09
79 8485.96
85 9584.39
91 9161.56
97 10385.9
104 11766.8
112 12264.5
120 12709.3
128 13102.6
137 12254.1
147 11888.1
158 12752.1
169 13503.5
181 14056.1
194 14059.3
208 16145.1
223 14441.4
239 15086
256 17308.5
275 15535.8
294 16214.3
315 16274.4
338 16855.1
362 17110.8
388 18355
416 18506.6
446 13298.5
477 15211.4
512 17525.6
548 18455
587 16328.8
629 15761.7
674 15799.6
723 18180.4
774 16603
830 19092.4
889 19433.5
953 19057.6
1021 15354.5
1094 14720
1172 10197.1
1256 6328.34
1346 5406.6
1442 5455.47
1545 5494.43
1656 5677.61
1774 5755.16
1901 6260.34
2037 6106.64
2183 6059.12
2339 6200.73
2506 6525.75
2685 7067.7
2877 7121.69
3083 7414.97
3303 7286.21
3540 7542.51
3793 7601.37
4064 7821.4
4355 7837.76
4666 7865.11
4999 7937.24
