1 347.698
2 854.97
3 1463.94
4 1861.76
5 2145.19
6 2288.41
7 2432.27
8 2845.77
9 2726.18
10 2700.17
10 2700.17
11 2679.79
12 2644.1
13 2605.14
14 2621.41
15 2657.87
16 2748.49
17 2668.11
18 2570.62
19 2562.59
21 2518.7
22 2511.93
24 2631.23
26 2592.1
28 2662.05
30 2560.16
32 2635.33
34 2399.68
37 2326.24
39 2267.38
42 2174.11
45 2162.21
48 2184.15
52 2176.04
56 2183.43
60 2181.19
64 2162.8
69 2151.05
74 2153.13
79 2149.72
85 2131.47
91 2102.49
97 2030.34
104 1957.27
112 1862.59
120 1819.57
128 1790.3
137 1745.02
147 1716.21
158 1669.56
169 1653.38
181 1633.48
194 1602.33
208 1578.64
223 1572.22
239 1556
256 1531.44
275 1523.87
294 1502.4
315 1494.1
338 1479.24
362 1459.07
388 1455.78
416 1443.92
446 1441.73
477 1432.95
512 1426.82
548 1421.18
587 1417.89
629 1406.36
674 1394.89
723 1388.16
774 1387
830 1384.65
889 1378.81
953 1382.02
1021 1367.59
1094 1370.08
1172 1359.15
1256 1353.75
1346 1366.67
1442 1360.1
1545 1354.49
1656 1357.34
1774 1362.72
1901 1361.73
2037 1355.94
2183 1361.54
2339 1354.33
2506 1362.5
2685 1360.02
2877 1358.44
3083 1358.92
3303 1358.13
3540 1358.09
3793 1356.67
4064 1356.01
4355 1355.56
4666 1354.9
4999 1352.73
