1 261.563
2 736.578
3 1214.81
4 1691.33
5 1789.77
6 1918.16
7 2026.54
8 2382.6
9 2030.75
10 2283.11
10 2281.26
11 2293.96
12 2306.44
13 2282.55
14 2221.29
15 2158.58
16 2322.4
17 2318.98
18 2228.9
19 2232.22
21 2306.27
22 2303.88
24 2354.99
26 2274.23
28 2278.07
30 2111.76
32 2099.06
34 2044.89
37 2044.37
39 2018.31
42 2014.22
45 2034.56
48 2050.83
52 2041.13
56 2039.92
60 2026.45
64 2015.05
69 2014.13
74 1997.97
79 1987.96
85 1913.34
91 1844.28
97 1793.55
104 1803.3
112 1719.99
120 1690.99
128 1650.1
137 1646.09
147 1614.46
158 1577.83
169 1559.08
181 1544.3
194 1531.12
208 1515.72
223 1508.94
239 1492.6
256 1440.48
275 1453.23
294 1439.88
315 1428.61
338 1429.69
362 1419.51
388 1400.68
416 1392.12
446 1396.4
477 1387.42
512 1202.23
548 1377.24
587 1375.42
629 1358.03
674 1268.87
723 849.921
774 781.574
830 700.446
889 529.608
953 545.7
1021 626.353
1094 719.122
1172 825.321
1256 861.953
1346 681.466
1442 782.14
1545 897.865
1656 1031.51
1774 653.299
1901 553.901
2037 566.328
2183 542.412
2339 622.705
2506 714.137
2685 620.396
2877 659.519
3083 680.355
3303 780.918
3540 897.005
3793 625.326
4064 1118.01
4355 720.539
4666 756.408
4999 629.439
